product_id,product_name,image_type,option_name,image_url,local_image_path
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,variation_option,2 Sao  Xanh Dương,https://cf.shopee.vn/file/e28d62e9a9b8ce2123ebb9dca434a2e7,/images/products/3651006426/3651006426-variation-option-0076-7d326ab51e.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,variation_option,2 Sao Bạc,https://cf.shopee.vn/file/c182eda970ffcb8ce3f8dad287eaa4bf,/images/products/3651006426/3651006426-variation-option-0077-713efcac48.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,variation_option,2 Sao Vàng,https://cf.shopee.vn/file/004f45fee8fe3fa513ce27a944e295c1,/images/products/3651006426/3651006426-variation-option-0078-19ffa9aa0a.jpg
3651006426,Sticker Custom Trang Trí Giày Ngôi Sao Tia Sáng - Custom AF1 AJ1,variation_option,2 Sao Xanh Green,https://cf.shopee.vn/file/d8455b3be74a18c3e544cb5dc697e2b3,/images/products/3651006426/3651006426-variation-option-0079-0806065c8d.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",cover,,https://cf.shopee.vn/file/00332a4cf2d8d66d7d5b1d7cdc1e439d,/images/products/3750914404/3750914404-cover-0080-8125daf648.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_1,,https://cf.shopee.vn/file/210a57cdfd965153c9d687289d0e39be,/images/products/3750914404/3750914404-gallery-1-0081-7b60b1be26.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_2,,https://cf.shopee.vn/file/926ef9df26563d4c87a8a6bb6e1642d6,/images/products/3750914404/3750914404-gallery-2-0082-7275154367.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_3,,https://cf.shopee.vn/file/edfc9cbce667f5bf65d41d350e3e43bc,/images/products/3750914404/3750914404-gallery-3-0083-efb9179a02.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_4,,https://cf.shopee.vn/file/sg-11134201-23020-uzk5b4yt7fnv2b,/images/products/3750914404/3750914404-gallery-4-0084-cefa6c48af.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_5,,https://cf.shopee.vn/file/sg-11134201-23020-tvu0pzyt7fnva8,/images/products/3750914404/3750914404-gallery-5-0085-4854d2d6e3.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_6,,https://cf.shopee.vn/file/sg-11134201-23020-x3ma51yt7fnvc1,/images/products/3750914404/3750914404-gallery-6-0086-d2346712e9.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",gallery_7,,https://cf.shopee.vn/file/sg-11134201-23020-xgahgb5t7fnvbd,/images/products/3750914404/3750914404-gallery-7-0087-ebb703333b.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Sao chổi,https://cf.shopee.vn/file/sg-11134201-23020-wltvvlpoufnve6,/images/products/3750914404/3750914404-variation-option-0088-3e7a9e3640.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Sao chổi phẳng,https://cf.shopee.vn/file/sg-11134201-23020-a5akyluoufnv21,/images/products/3750914404/3750914404-variation-option-0089-33c0359f45.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Tim Bay,https://cf.shopee.vn/file/d412c15165b82632fa823e7577ba3549,/images/products/3750914404/3750914404-variation-option-0090-5565f03f3e.jpg
